DE19     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
DE20     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
DE21     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
DE22     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
DE23     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
DE24     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
DE25     0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000 
;

param rmsde_ub: RM01 RM02 RM03 RM04 RM05 RM06 RM07 RM08 RM09 RM10 RM11 RM12 RM13 RM14 RM15 RM16 :=
DE01     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE02     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE03     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE04     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE05     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE06     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE07     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE08     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE09     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE10     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE11     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE12     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE13     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE14     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE15     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE16     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE17     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE18     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE19     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE20     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE21     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE22     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE23     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE24     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
DE25     1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000    1.000 
;

param mide_lb: MI01 MI02 MI03 MI04 MI05 MI06 :=
DE01     0.000    0.000    0.000    0.000    0.000    0.000 
DE02     0.000    0.000    0.000    0.000    0.000    0.000 
DE03     0.000    0.000    0.000    0.000    0.000    0.000 
DE04     0.000    0.000    0.000    0.000    0.000    0.000 
DE05     0.000    0.000    0.000    0.000    0.000    0.000 
DE06     0.000    0.000    0.000    0.000    0.000    0.000 
DE07     0.000    0.000    0.000    0.000    0.000    0.000 
DE08     0.000    0.000    0.000    0.000    0.000    0.000 
DE09     0.000    0.000    0.000    0.000    0.000    0.000 
DE10     0.000    0.000    0.000    0.000    0.000    0.000 
DE11     0.000    0.000    0.000    0.000    0.000    0.000 
DE12     0.000    0.000    0.000    0.000    0.000    0.000 
DE13     0.000    0.000    0.000    0.000    0.000    0.000 
DE14     0.000    0.000    0.000    0.000    0.000    0.000 
DE15     0.000    0.000    0.000    0.000    0.000    0.000 
DE16     0.000    0.000    0.000    0.000    0.000    0.000 
DE17     0.000    0.000    0.000    0.000    0.000    0.000 
DE18     0.000    0.000    0.000    0.000    0.000    0.000 
DE19     0.000    0.000    0.000    0.000    0.000    0.000 
DE20     0.000    0.000    0.000    0.000    0.000    0.000 
DE21     0.000    0.000    0.000    0.000    0.000    0.000 
DE22     0.000    0.000    0.000    0.000    0.000    0.000 
DE23     0.000    0.000    0.000    0.000    0.000    0.000 
DE24     0.000    0.000    0.000    0.000    0.000    0.000 
DE25     0.000    0.000    0.000    0.000    0.000    0.000 
;

param mide_ub: MI01 MI02 MI03 MI04 MI05 MI06 :=
DE01     1.000    1.000    1.000    1.000    1.000    1.000 
DE02     1.000    1.000    1.000    1.000    1.000    1.000 
DE03     1.000    1.000    1.000    1.000    1.000    1.000 
DE04     1.000    1.000    1.000    1.000    1.000    1.000 
DE05     1.000    1.000    1.000    1.000    1.000    1.000 
DE06     1.000    1.000    1.000    1.000    1.000    1.000 
DE07     1.000    1.000    1.000    1.000    1.000    1.000 
DE08     1.000    1.000    1.000    1.000    1.000    1.000 
DE09     1.000    1.000    1.000    1.000    1.000    1.000 
DE10     1.000    1.000    1.000    1.000    1.000    1.000 
DE11     1.000    1.000    1.000    1.000    1.000    1.000 
DE12     1.000    1.000    1.000    1.000    1.000    1.000 
DE13     1.000    1.000    1.000    1.000    1.000    1.000 
DE14     1.000    1.000    1.000    1.000    1.000    1.000 
DE15     1.000    1.000    1.000    1.000    1.000    1.000 
DE16     1.000    1.000    1.000    1.000    1.000    1.000 
DE17     1.000    1.000    1.000    1.000    1.000    1.000 
DE18     1.000    1.000    1.000    1.000    1.000    1.000 
DE19     1.000    1.000    1.000    1.000    1.000    1.000 
DE20     1.000    1.000    1.000    1.000    1.000    1.000 
DE21     1.000    1.000    1.000    1.000    1.000    1.000 
DE22     1.000    1.000    1.000    1.000    1.000    1.000 
DE23     1.000    1.000    1.000    1.000    1.000    1.000 
DE24     1.000    1.000    1.000    1.000    1.000    1.000 
DE25     1.000    1.000    1.000    1.000    1.000    1.000 
;

